structure,structure_id,action,freq,ref_area,value,unit_measure,time_period,obs_value,unit_mult,breaks,coverage,title_ts,obs_status,obs_conf,obs_pre_break
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2014-Q3,5.3003,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2014-Q4,4.8918,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2015-Q1,4.8501,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2015-Q2,5.3812,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2015-Q3,5.497,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2015-Q4,5.4456,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2016-Q1,5.3843,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2016-Q2,5.3476,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2016-Q3,5.3131,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2016-Q4,5.3897,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2017-Q1,5.5262,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2017-Q2,5.8406,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2017-Q3,5.9948,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2017-Q4,6.032,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2018-Q1,6.2414,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2018-Q2,5.9625,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2018-Q3,5.404,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2018-Q4,4.6332,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2019-Q1,3.8232,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2019-Q2,3.6612,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2019-Q3,3.8427,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2019-Q4,4.4834,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2020-Q1,5.238,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2020-Q2,5.0658,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2020-Q3,7.1645,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2020-Q4,9.5373,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2021-Q1,11.3366,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2021-Q2,15.6084,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2021-Q3,16.7353,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2021-Q4,16.9148,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2022-Q1,18.1091,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2022-Q2,15.9601,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2022-Q3,10.6532,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2022-Q4,6.8996,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2023-Q1,3.6737,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2023-Q2,2.2018,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2023-Q3,4.663,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2023-Q4,5.4939,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2024-Q1,5.3827,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2024-Q2,4.7901,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2024-Q3,3.7448,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2024-Q4,3.4603,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2025-Q1,2.6655,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2025-Q2,1.8814,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2025-Q3,1.2796,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,N: Nominal,"771: Year-on-year changes, in per cent",2025-Q4,0.8728,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1971-Q1,5.6526,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1971-Q2,5.3278,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1971-Q3,4.9795,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1971-Q4,4.0367,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1972-Q1,3.17,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1972-Q2,1.2436,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1972-Q3,0.3901,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1972-Q4,0.0664,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1973-Q1,-0.6651,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1973-Q2,0.5598,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1973-Q3,0.8845,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1973-Q4,-0.0799,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1974-Q1,0.4568,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1974-Q2,0.3105,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1974-Q3,0.3071,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1974-Q4,0.2695,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1975-Q1,-1.0587,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1975-Q2,-3.9037,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1975-Q3,-4.6337,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1975-Q4,-3.7732,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1976-Q1,-3.6731,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1976-Q2,-2.6799,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1976-Q3,-1.687,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1976-Q4,0.1818,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1977-Q1,0.7355,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1977-Q2,1.5132,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1977-Q3,2.437,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1977-Q4,2.3071,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1978-Q1,3.8085,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1978-Q2,4.0062,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1978-Q3,4.8205,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1978-Q4,5.2197,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1979-Q1,4.9106,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1979-Q2,5.9695,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1979-Q3,4.5846,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1979-Q4,3.1189,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1980-Q1,2.8431,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1980-Q2,1.1863,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1980-Q3,1.2196,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1980-Q4,2.366,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1981-Q1,1.5932,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1981-Q2,2.075,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1981-Q3,0.8383,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1981-Q4,-1.7754,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1982-Q1,-2.1035,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1982-Q2,-4.594,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1982-Q3,-5.1009,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1982-Q4,-4.6524,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1983-Q1,-4.2173,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1983-Q2,-2.6847,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1983-Q3,-2.4155,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1983-Q4,-2.4831,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1984-Q1,-3.6968,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1984-Q2,-4.8976,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1984-Q3,-4.7076,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1984-Q4,-4.3944,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1985-Q1,-3.8285,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1985-Q2,-3.7917,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1985-Q3,-2.6643,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1985-Q4,-1.8166,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1986-Q1,-0.7963,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1986-Q2,0.9696,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1986-Q3,0.7066,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1986-Q4,0.6855,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1987-Q1,-0.1727,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1987-Q2,-1.4806,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1987-Q3,-1.7263,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1987-Q4,-1.213,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1988-Q1,-0.5806,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1988-Q2,0.5147,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1988-Q3,1.1183,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1988-Q4,0.5745,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1989-Q1,0.3709,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1989-Q2,-0.24,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1989-Q3,0.4042,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1989-Q4,1.5349,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1990-Q1,3.8902,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1990-Q2,6.1726,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1990-Q3,5.6665,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,DE: Germany,R: Real,"771: Year-on-year changes, in per cent",1990-Q4,4.127,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
