structure,structure_id,action,freq,borrowers_cty,tc_borrowers,tc_lenders,valuation,unit_type,tc_adjust,time_period,obs_value,collection,unit_mult,unit_measure,title_ts,decimals,obs_status,obs_pre_break,obs_conf
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1998-Q1,442.482,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1998-Q2,464.822,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1998-Q3,474.207,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1998-Q4,495.067,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1999-Q1,525.888,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1999-Q2,573.773,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1999-Q3,591.198,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1999-Q4,619.577,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2000-Q1,657.822,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2000-Q2,696.077,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2000-Q3,737.26,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2000-Q4,766.367,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2001-Q1,786.56,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2001-Q2,822.552,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2001-Q3,861.939,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2001-Q4,891.647,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2002-Q1,921.78,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2002-Q2,948.425,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2002-Q3,966.749,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2002-Q4,1002.21,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2003-Q1,1028.465,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2003-Q2,1064.249,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2003-Q3,1095.6,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2003-Q4,1152.163,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2004-Q1,1191.873,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2004-Q2,1250.536,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2004-Q3,1287.605,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2004-Q4,1349.139,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2005-Q1,1403.303,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2005-Q2,1481.984,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2005-Q3,1531.043,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2005-Q4,1613.093,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2006-Q1,1701.409,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2006-Q2,1785.591,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2006-Q3,1859.971,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2006-Q4,1960.083,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,ES: Spain,P: Private non-financial sector,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2007-Q1,2031.059,E: End of period,9: Billions,EUR: Euro,Spain - Credit to Private non-financial sector from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
